,source,target,edge,url,journalName
4860,specific geometric semantic information,building,evaluate,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4861,semantic information,building,evaluate,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4862,bim dynamic assessment,temporal resolution evaluation result,improve,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4863,dlca study,time step,adopt,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4864,evaluator able select appropriate time step accord,actual situations.however,need,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4865,evaluator select time step accord,integration bim assessment methodology study stage,need,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4866,evaluator time step accord,situations.however,need,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4867,main function bim model,information datum subsequent ei assessment,provide,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4868,future research,deep integration,pursue,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4869,data interoperability issue,different bim lca tool,exist,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4870,automatic evaluation.although,bim dlca advantage,integrate,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4871,process,export datum bim software match,modify,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4872,process,input format lca tool,require,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4873,list material name bim lca tool,example,require matching material tool at_time,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4874,investigate,manual data manipulation artificial intelligence technique potential future research direction,eliminate,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4875,autodesk gbs difficulty,large size model,handle,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4876,autodesk gbs difficulty,size model,handle,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4877,autodesk gbs difficulty,limit applicability,handle,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4878,future research,explore compare,require,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4879,capability bim tool,bim dlca model.this study propose,integrate,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4880,bim,access essential building datum,provide,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4881,feasibility,operable dynamic assessment model application,provide,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4882,difference static lca dlca,discuss,compare,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4883,term theory,result,applied,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4884,comparative analysis,conduct dlca meaningful offer new perspective environmental performance,indicate,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4885,study attempt,information building assessment,incorporate,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4886,dlca model,foundation ,lay,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4887,dlca datum building region,benchmark assessment new building,provide,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4888,iot system,datum dynamic assessment,provide,https://www.sciencedirect.com//science/article/pii/S0360132320305898,cleanSd-kg271434
4889,waste,substantial,result,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4890,design,optimal configuration,find,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4891,alternative floor layout,design,enforce,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4892,algorithm,model,lie,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4893,convex relaxation model,topology space layout relative position constraint,establish,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4894,acyclic graphs,minimal set relative position constraint model problem,generate,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4895,second model,geometry space base size,optimise,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4896,aspect ratio constraint,variation,restrict,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4897,design,dimensional coordination,consider,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4898,floor layout,waste,improve,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4899,design,waste,reduce,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4900,substantial cost,waste,yearly manage,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4901,rise,construction,escalate,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4902,opportunity,design,lay,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4903,work,waste,ensure,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4904,strategy,end,affirm reduce waste at_time,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4905,argument rectangularity floor layout,constraint package spatial unit close,lie,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4906,superior flexibility dimensional coordination,high performance floor layout,lead,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4907,fact space,rest non curvilinear,find,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4908,semantic functionality,design,propose,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4909,capability,convex model,propose,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4910,objective function,design,propose,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4911,rectangle,spatial unit,represent,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4912,union non,unit,overlap,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4913,label,rank tensor space si,s,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4914,location si,pair value xs ys,express,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4915,size unit,width height,si denote,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4916,geometry position si,model,comprise,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4917,optimisation algorithm,good size position si fix building parcel,find,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4918,show,notation formulation floor layout capture vector n cell cell tuple form,propose,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4919,base intuition,show eq,initially set,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4920,configuration,waste,minimise,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4921,algorithm find,adjustment layout,make,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4922,linear function ceil modulus,eqs,show,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4923,formulation,non,employ,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4924,difference size si,eq,illustrate,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4925,objective function,minimise,set,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4926,difference size si,algorithm size si,propose,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4927,view aspect ratio integerality constraint,non modularity space trail unassigned space si,isolate,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4928,non modularity,non dimension wfl hfl,arise,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4929,denote,width height ith spatial unit,propose,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4930,table,explanation decision variable formulation.table,provide,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4931,floorplanne optimisation,choice constraint specification,mainly influence,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4932,section,constraint formulation adjustment,follow,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4933,configuration,valid space configuration fall envelope,consider,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4934,linear equality,eq,enforce,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4935,valid configuration,pair disjoint space occupy location,shall avoid,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4936,int forijthese constraint,pair si sj,shall specify,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4937,inequality,eq,show,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4938,new inequality,eq,show,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4939,constraint,non overlapping constraint show eq,shall apply,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4940,non equality,design,preserve,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4941,efficient way,constraint,implement,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4942,tailor,functionality,achieve,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4943,approach formulation,b meaning layout,generate,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4944,approach formulation,relation l,generate,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4945,relation,sj l,facilitate left,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4946,generation constraint,sj l,facilitate left,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4947,follow,b. relation notable characteristic generate inequality,shall hold,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4948,follow,relation notable inequality,shall hold,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4949,approach decrease inequality,relative position constraint,generate,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4950,constraint graphs h v rest,transitivity,follow,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4951,vthese graph,useful,find,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4952,large number inequality,approach set bound box inequality,prune,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4953,logic,relative positioning constraint,generate,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4954,right side.the similar strategy,relative positioning constraint vertical graph,generate,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4955,j v,design,left,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4956,path,j h,exist,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4957,show expression,aspect ratio layout,compute,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4958,asmaxwhere asmin asmax dimension modular size spatial unit,ws,variable like,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4959,limit optimisation algorithm,non inequality form,impose,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4960,integerality constraint help algorithm,requirement,achieve,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4961,we,handle different type optimisation workload,implement,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4962,we,algorithm gurobi solver,implement,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4963,client excessive material,waste,generate,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4964,reason,waste,enable,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4965,computational tool,end,devise implication design choice waste output design at_time,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4966,tool,waste,reduce,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4967,result,proposed algorithm optimise floor layout building auspicious,validate,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4968,waste,uk industry strategy,envision,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4969,dimensional coordination floor layout material size module,material fitting,particularly reduce,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4970,dimensional coordination,waste,reveal,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4971,design,waste,likely generate,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4972,convex programming base algorithm,waste,implement,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4973,design,waste,reduce,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4974,model topology space floor layout convex relaxation expression,design,exploit,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4975,influence response time solution,adoption architect,hinder,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4976,acyclic graphs constraint generation,overall,employ reduce,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4977,algorithm,overall,employ reduce,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4978,space majority spatial unit building,rectangular shape,find,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4979,rectangular space majority spatial unit building,shape,find,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4980,design,non rectangular curvilinear,find,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4981,simulate,guarantee answer solution,prefer,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4982,algorithm,waste,implement,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4983,floor layout,design,give,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4984,gurobi solver,entire system equation,employ solve,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4985,sdk offer build capability extract information,algorithm,expect,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4986,reliability,construction,explore,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4987,floor layout,waste,reduce,https://www.sciencedirect.com//science/article/pii/S235271021831146X,cleanSd-kg312002
4988,design,opportunity control heat flow,provide,https://www.sciencedirect.com//science/article/pii/S0378778819306590,cleanSd-kg271089
4989,design,energy,maximize,https://www.sciencedirect.com//science/article/pii/S0378778819306590,cleanSd-kg271089
4990,design,temperature occupant,preserve,https://www.sciencedirect.com//science/article/pii/S0378778819306590,cleanSd-kg271089
4991,design,energy,reduce,https://www.sciencedirect.com//science/article/pii/S0378778819306590,cleanSd-kg271089
4992,research,base input expert architect,develop,https://www.sciencedirect.com//science/article/pii/S0378778819306590,cleanSd-kg271089
4993,simple user friendly program aeiss,assist,develop,https://www.sciencedirect.com//science/article/pii/S0378778819306590,cleanSd-kg271089
4994,aeiss,design,integrate,https://www.sciencedirect.com//science/article/pii/S0378778819306590,cleanSd-kg271089
4995,adfs,energy,compare,https://www.sciencedirect.com//science/article/pii/S0378778819306590,cleanSd-kg271089
4996,aeiss,result,give,https://www.sciencedirect.com//science/article/pii/S0378778819306590,cleanSd-kg271089
4997,simulation result,propose,prove,https://www.sciencedirect.com//science/article/pii/S0378778819306590,cleanSd-kg271089
4998,small percentage,impact,lead,https://www.sciencedirect.com//science/article/pii/S036054421830029X,cleanSd-kg271090
4999,percentage,economic environmental impact,lead,https://www.sciencedirect.com//science/article/pii/S036054421830029X,cleanSd-kg271090
5000,energy,hvac system,relate,https://www.sciencedirect.com//science/article/pii/S036054421830029X,cleanSd-kg271090
5001,fine grain output,energy,modify,https://www.sciencedirect.com//science/article/pii/S036054421830029X,cleanSd-kg271090
5002,tool,energy,contribute,https://www.sciencedirect.com//science/article/pii/S036054421830029X,cleanSd-kg271090
5003,gbxml file,wall process,provide,https://www.sciencedirect.com//science/article/pii/S036054421830029X,cleanSd-kg271090
5004,gbxml file,building envelope,provide,https://www.sciencedirect.com//science/article/pii/S036054421830029X,cleanSd-kg271090
5005,energy,validation,compare,https://www.sciencedirect.com//science/article/pii/S036054421830029X,cleanSd-kg271090
5006,software skill,abemat,compare,https://www.sciencedirect.com//science/article/pii/S036054421830029X,cleanSd-kg271090
5007,finding,functionality abemat,indicate,https://www.sciencedirect.com//science/article/pii/S036054421830029X,cleanSd-kg271090
5008,result show,fine grain output,provide,https://www.sciencedirect.com//science/article/pii/S036054421830029X,cleanSd-kg271090
5009,construction,energy,achieve,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5010,healthy environment,energy,usually build,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5011,house type,herzegovina representative country region,place,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5012,country europe,offer,come,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5013,type base house,type house compliance,discover,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5014,bio base material,co2 life,absorb,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5015,cost,type house type house.therefore,construct,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5016,energy,today,construct region.construction industry at_time,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5017,face challenge,construction,partially resolve,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5018,research paper,building material,prove,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5019,building material time,construction,produce,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5020,energy,transportation.indoor quality air,spend,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5021,time,effect chemical,know,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5022,building,waste,considerably improve,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5023,construction,year,produce tonne waste at_time,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5024,money,necessary equipment building,cost install,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5025,cost,system material building,lastly maintain,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5026,outline goal,energy,achieve,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5027,goal,energy,directly involve,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5028,energy,source,come,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5029,region,roof,reinforce,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5030,energy,particular investor,exist,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5031,building construct approach,eu structure rare,exist,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5032,forest,construction,despite nowaday is,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5033,environmental,energy,require,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5034,research,cost transport raw material extraction source,include,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5035,performance bbb,warming,observe,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5036,co2 material,straw bale timber home,confirm,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5037,analysis building unit rice straw bale unit,cement,build,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5038,house,national certification body,certify,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5039,house,certification body,certify,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5040,austria lead country europe,construction,come,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5041,concrete,region world,build,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5042,construction,house smart option,prove,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5043,case study bim analysis baubook calculation house,geometry,build,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5044,environmental economic perspective.bim,build information modelling model base process assist,stand,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5045,construct,building infrastructure,manage,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5046,datum,with.revit autodesk software use,manipulate,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5047,model house analysis,revit,develop,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5048,engineer,build performance simulations.passive house,run,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5049,fact building,active heating system,need,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5050,engineer,energy,come,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5051,concept passive house,time darmstadt dr.sc,develop,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5052,house,indoor condition low heating cooling load,provide,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5053,basic principle,design,need,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5054,heat transfer coefficient exterior wall,w,need,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5055,construction,analysis impact building life cycle,allow,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5056,use product specific datum baubook platform,construction,approve,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5057,type house research.in order,energy,compare,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5058,type base house,foundation ,mean,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5059,type bio base house,wall straw bale,mean,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5060,house standard.both model house,building studio,compare,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5061,passive house standard.both model house,architecture,develop,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5062,architectural structural model,civilisation structural material,included.stone beginning,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5063,quarry,landscape,spoil,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5064,quarry,water,spoil,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5065,large quarry,landscape,spoil,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5066,large quarry,water,spoil,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5067,stone type,little chance,contain,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5068,stone type,radiation,contain,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5069,radioactive stone building,mortar,building,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5070,temperature carbon dioxide gas,calcium carbonate form calcium oxide,give,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5071,lime flexible ability,crack,heal,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5072,co2,manufacturing process set,reabsorb emit,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5073,cement,warming co2,contribute,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5074,cement,energy,require,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5075,concrete,extensive deforestation soil loss,result,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5076,admixture,concrete,produce,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5077,chemical admixture,concrete,produce,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5078,operation,make,involve,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5079,consolidation,energy,finishing,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5080,concrete,.63 territory bosnia herzegovina cover forest,sought,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5081,energy,hand,saw air wood tree mj m3 at_time,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5082,fact people,construction,lack,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5083,construction,nebraskan method,know,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5084,industrial revolution,concrete,use,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5085,construction,1970,stop,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5086,common way,home frame structure straw bale wall,construct,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5087,common way,straw bale house balkan region,construct,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5088,straw bale house,time,refer factor at_time,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5089,straw bale house,time,refer at_time,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5090,production brick,energy,seriously pollute,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5091,environmental benefit straw,above.styrofoam,describe,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5092,benefit straw,above.styrofoam,describe,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5093,decade year polystyrene,environment landfill,deteriorate,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5094,durability concern straw bale wall,decay bacterial growth,avoid,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5095,order,straw bale wall moisture,protect,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5096,order,cover material bio base breath,protect,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5097,cause straw wall decay,plaster,impose,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5098,production base simple process,vent,require,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5099,production base process,energy,require,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5100,conductivity,ability material conduct heat,reflect,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5101,insulator lambda value.thermal transmittance value,fast heat transfer material building component,represent,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
5102,insulator lambda value.thermal transmittance value,divide difference temperature material,represent,https://www.sciencedirect.com//science/article/pii/S0959652617310430,cleanSd-kg271750
